run_id,model,dataset,variant,seed,status,run_dir,git_commit,config_sha256,train_split_sha256,validation_split_sha256,test_split_sha256,split_hash_source,taxonomy_hash,evaluation_protocol_hash,checkpoint_sha256_best_validation_model,v3_is_same_checkpoint_as_taxprocl_main,selection_metric,test_policy,completed_epochs,duration_seconds,temperature,temperature_user,epsilon_max,warm_start_epochs,augmentation_direction,use_adaptive_epsilon,taxonomy_policy,used_in_tables
TaxPro-CL|musical-instruments|V3|seed42,TaxPro-CL,musical-instruments,V3,42,completed,log\p0\taxprocl\musical-instruments\taxpro-cl-FINAL-no_merge-temp0.15-gammacold5.0\seed42,9ec5e0280718bb06154d7fc2a54c5b9a2c12412c,62fba76315bebf141c19cb268dd56af7c5b8053b2efd208dedb1779d0078cc50,c1f899d2efe76bf8c03e2927ab5b19ef2cd95a28d2708f8cefa7c06b5c9c0747,99bab18a08c4f083a98addb3d6e6a689613dc4233e8a37e76dcbb3d779207686,40ef9b4a7f9c537ed7c525f4c5a54835f6a798db73b1e73681dabea54dc1c720,model_metadata,15a4967de380e1b39d32bf82a5f8304cfeb9d8832153033723700e99a9bfb71d,9232ad8c85f49189643052887b4d2b72e0d5ff9fe2bfa08a287ea902a1d0291c,ba99ba12ba32ff8a545882369320aa3985ada75b1ed0a0d9fb89dcf721930c82,YES,validation Recall@20 Overall,once after loading best validation checkpoint,61,307.589943,0.15,0.2,0.2,20,taxonomy,true,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|musical-instruments|V3|seed0,TaxPro-CL,musical-instruments,V3,0,completed,log\p0\taxprocl\musical-instruments\taxpro-cl-FINAL-no_merge-temp0.15-gammacold5.0\seed0,9ec5e0280718bb06154d7fc2a54c5b9a2c12412c,62fba76315bebf141c19cb268dd56af7c5b8053b2efd208dedb1779d0078cc50,c1f899d2efe76bf8c03e2927ab5b19ef2cd95a28d2708f8cefa7c06b5c9c0747,99bab18a08c4f083a98addb3d6e6a689613dc4233e8a37e76dcbb3d779207686,40ef9b4a7f9c537ed7c525f4c5a54835f6a798db73b1e73681dabea54dc1c720,model_metadata,15a4967de380e1b39d32bf82a5f8304cfeb9d8832153033723700e99a9bfb71d,9232ad8c85f49189643052887b4d2b72e0d5ff9fe2bfa08a287ea902a1d0291c,a26611e3cefacebccc6a11bdb4cc4c52cd1becf60399e936193ad9892864dd7a,YES,validation Recall@20 Overall,once after loading best validation checkpoint,58,294.097442,0.15,0.2,0.2,20,taxonomy,true,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|musical-instruments|V3|seed1,TaxPro-CL,musical-instruments,V3,1,completed,log\p0\taxprocl\musical-instruments\taxpro-cl-FINAL-no_merge-temp0.15-gammacold5.0\seed1,9ec5e0280718bb06154d7fc2a54c5b9a2c12412c,62fba76315bebf141c19cb268dd56af7c5b8053b2efd208dedb1779d0078cc50,c1f899d2efe76bf8c03e2927ab5b19ef2cd95a28d2708f8cefa7c06b5c9c0747,99bab18a08c4f083a98addb3d6e6a689613dc4233e8a37e76dcbb3d779207686,40ef9b4a7f9c537ed7c525f4c5a54835f6a798db73b1e73681dabea54dc1c720,model_metadata,15a4967de380e1b39d32bf82a5f8304cfeb9d8832153033723700e99a9bfb71d,9232ad8c85f49189643052887b4d2b72e0d5ff9fe2bfa08a287ea902a1d0291c,35263df633506e62e7ec20dbea0c47eb32e475f79fd8153c7d2ff23ba3b8925d,YES,validation Recall@20 Overall,once after loading best validation checkpoint,59,301.167469,0.15,0.2,0.2,20,taxonomy,true,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V0|seed42,TaxPro-CL,arts-crafts-and-sewing,V0,42,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxctrl-V0\seed42,a20d2e60df7dfa151afff315f2ed839f1e337a21,cef858651ea0551c91cbda0bc512433cb525a5db2fdd0a9aa6e4fdb92104300a,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,764cb4bcaea5d8c3191ab680aec94352ab41a611e3d8903f0654e1b65cb693a3,,validation Recall@20 Overall,once after loading best validation checkpoint,53,451.451329,0.125,0.2,0.2,20,random,false,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V0|seed0,TaxPro-CL,arts-crafts-and-sewing,V0,0,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxctrl-V0\seed0,a20d2e60df7dfa151afff315f2ed839f1e337a21,cef858651ea0551c91cbda0bc512433cb525a5db2fdd0a9aa6e4fdb92104300a,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,e85ce8a0d5354cc202f3f4dfb44ae48ab56383e022c834441c47ba72a4a89404,,validation Recall@20 Overall,once after loading best validation checkpoint,54,461.605284,0.125,0.2,0.2,20,random,false,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V0|seed1,TaxPro-CL,arts-crafts-and-sewing,V0,1,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxctrl-V0\seed1,a20d2e60df7dfa151afff315f2ed839f1e337a21,cef858651ea0551c91cbda0bc512433cb525a5db2fdd0a9aa6e4fdb92104300a,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,773b5645b1c55f447a65d57c209f96c9586ee78dad119058f603679b131a11dc,,validation Recall@20 Overall,once after loading best validation checkpoint,54,460.814161,0.125,0.2,0.2,20,random,false,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V1|seed42,TaxPro-CL,arts-crafts-and-sewing,V1,42,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxctrl-V1\seed42,a20d2e60df7dfa151afff315f2ed839f1e337a21,0e13d006380b0c915fc206d85ab0056f80bb76204d17e391558a4b5521dafa90,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,df880c5d4be30b8088d3150986ae0289234ea1adde65c5066b0e4e14c7a05a52,,validation Recall@20 Overall,once after loading best validation checkpoint,53,457.574261,0.125,0.2,0.2,20,taxonomy,false,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V1|seed0,TaxPro-CL,arts-crafts-and-sewing,V1,0,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxctrl-V1\seed0,a20d2e60df7dfa151afff315f2ed839f1e337a21,0e13d006380b0c915fc206d85ab0056f80bb76204d17e391558a4b5521dafa90,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,83ea886450f96123b2c15c1824d53e9bb5d370f7378c528673947403a85c8971,,validation Recall@20 Overall,once after loading best validation checkpoint,54,468.659697,0.125,0.2,0.2,20,taxonomy,false,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V1|seed1,TaxPro-CL,arts-crafts-and-sewing,V1,1,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxctrl-V1\seed1,a20d2e60df7dfa151afff315f2ed839f1e337a21,0e13d006380b0c915fc206d85ab0056f80bb76204d17e391558a4b5521dafa90,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,1fbfa9c9e407c14512c5c97e359a307b114b3a0992e14702a5034932929fa7ea,,validation Recall@20 Overall,once after loading best validation checkpoint,55,477.397046,0.125,0.2,0.2,20,taxonomy,false,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V2|seed42,TaxPro-CL,arts-crafts-and-sewing,V2,42,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxctrl-V2\seed42,a20d2e60df7dfa151afff315f2ed839f1e337a21,0fd4a9e535e1c1aaaa814a319cf9ddf17f108d76310a03db2f7559c83f3cd721,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,afcec6d2f2bdfe5c706f53b605cfdd9ff7edcfb79e3d12f974f332c28b2612b7,,validation Recall@20 Overall,once after loading best validation checkpoint,53,452.698273,0.125,0.2,0.2,20,random,true,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V2|seed0,TaxPro-CL,arts-crafts-and-sewing,V2,0,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxctrl-V2\seed0,a20d2e60df7dfa151afff315f2ed839f1e337a21,0fd4a9e535e1c1aaaa814a319cf9ddf17f108d76310a03db2f7559c83f3cd721,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,992e71133d40518a11730f750838683be78c467b894559723685970ed4ff6577,,validation Recall@20 Overall,once after loading best validation checkpoint,54,461.704522,0.125,0.2,0.2,20,random,true,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V2|seed1,TaxPro-CL,arts-crafts-and-sewing,V2,1,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxctrl-V2\seed1,a20d2e60df7dfa151afff315f2ed839f1e337a21,0fd4a9e535e1c1aaaa814a319cf9ddf17f108d76310a03db2f7559c83f3cd721,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,3c52bcfa3d62ce70630af5406bffbee2c9ede1f451df044719b5496785245cdc,,validation Recall@20 Overall,once after loading best validation checkpoint,54,461.36463,0.125,0.2,0.2,20,random,true,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V3|seed42,TaxPro-CL,arts-crafts-and-sewing,V3,42,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxpro-cl-FINAL-no_merge-temp0.125-gammacold1.5-sameleaf0\seed42,9ec5e0280718bb06154d7fc2a54c5b9a2c12412c,f9fd9308ab216916d0c0fb325790df3e624102134224a0bdd8b179239495fc51,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,c491872468ff04dd04728f41490699e193b75d6caae758ca2dd1d0a7c7291bd0,YES,validation Recall@20 Overall,once after loading best validation checkpoint,54,466.341056,0.125,0.2,0.2,20,taxonomy,true,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V3|seed0,TaxPro-CL,arts-crafts-and-sewing,V3,0,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxpro-cl-FINAL-no_merge-temp0.125-gammacold1.5-sameleaf0\seed0,9ec5e0280718bb06154d7fc2a54c5b9a2c12412c,311a9358d26e4e664d99a6a72b5d7f0a89634a296c1900f34c1c4457c5eb0d38,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,b6e4419a2c9f68094b02eefb9a327e104fbd7ebc4054100b4117d2ef24845219,YES,validation Recall@20 Overall,once after loading best validation checkpoint,54,2210.426881,0.125,0.2,0.2,20,taxonomy,true,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|arts-crafts-and-sewing|V3|seed1,TaxPro-CL,arts-crafts-and-sewing,V3,1,completed,log\p0\taxprocl\arts-crafts-and-sewing\taxpro-cl-FINAL-no_merge-temp0.125-gammacold1.5-sameleaf0\seed1,9ec5e0280718bb06154d7fc2a54c5b9a2c12412c,311a9358d26e4e664d99a6a72b5d7f0a89634a296c1900f34c1c4457c5eb0d38,3f756d2abf4688854d99a163541a9e6bcb2e1004b3354a7e85bc03e2ef4a9d11,88cccde67633b5cb6f8f4ef35c12c9704c8c4fb84e6aba96c5f8bb142c4fa3e3,bb0984471d2186fb62c2f79a339420f2cadd1e99d4b3477bddfbf4156689dfff,model_metadata,5229744cfc9168fd61271c4cc17c8fa5ba95e090716cbacf9b5549ffb33cf1ca,09518954f2e1ac330d640e733ce81b806570bfb3a93a84dc4105e90983b9dc59,873d107887aac8fc7e29c84fc1548468df2a8cabcf7d34dda042dd2b7eec3f09,YES,validation Recall@20 Overall,once after loading best validation checkpoint,54,1602.47463,0.125,0.2,0.2,20,taxonomy,true,no_merge,Table 6 (factorial %); Table S16; Table S20; Table S22
TaxPro-CL|yelp2018|V0-tempuser0.15|seed42,TaxPro-CL,yelp2018,V0-tempuser0.15,42,completed,log\p0\taxprocl\yelp2018\A2-V0-tempuser0.15\seed42,,2c606ba4b7d2a0750a01457781b45a6ec9b724915bd7a42e9d3dea4e5815b5c7,,,,,,,b356c262c5671c776bea8306c4edbfdb2c360f9b51b33f59262ab763565a87db,"N/A (superseded fix, see ESM S26)",validation Recall@20 Overall,once after loading best validation checkpoint,51,2910.841756,0.125,0.15,0.2,20,random,false,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V0-tempuser0.15|seed0,TaxPro-CL,yelp2018,V0-tempuser0.15,0,completed,log\p0\taxprocl\yelp2018\A2-V0-tempuser0.15\seed0,,2c606ba4b7d2a0750a01457781b45a6ec9b724915bd7a42e9d3dea4e5815b5c7,,,,,,,293b852ce420976eee65d288dd564c06adcf73dd54c90d2378061fd386fad7fa,"N/A (superseded fix, see ESM S26)",validation Recall@20 Overall,once after loading best validation checkpoint,53,3057.19201,0.125,0.15,0.2,20,random,false,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V0-tempuser0.15|seed1,TaxPro-CL,yelp2018,V0-tempuser0.15,1,completed,log\p0\taxprocl\yelp2018\A2-V0-tempuser0.15\seed1,,2c606ba4b7d2a0750a01457781b45a6ec9b724915bd7a42e9d3dea4e5815b5c7,,,,,,,9c9cd13640bbddd2932bd409514dc7db864af53cd8a2e103b150f7b48df5ac2a,"N/A (superseded fix, see ESM S26)",validation Recall@20 Overall,once after loading best validation checkpoint,52,2980.197931,0.125,0.15,0.2,20,random,false,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V1-tempuser0.15|seed42,TaxPro-CL,yelp2018,V1-tempuser0.15,42,completed,log\p0\taxprocl\yelp2018\A2-V1-tempuser0.15\seed42,,042a742474af5563ebb643f9237a4211d7364e105bb116511e0a3ccd6b47320f,,,,,,,353f86236f3fcf54aa6b8b4aab72ed97f5b9d9f9fa84a988a7637016608ff880,"N/A (superseded fix, see ESM S26)",validation Recall@20 Overall,once after loading best validation checkpoint,53,3105.721392,0.125,0.15,0.2,20,taxonomy,false,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V1-tempuser0.15|seed0,TaxPro-CL,yelp2018,V1-tempuser0.15,0,completed,log\p0\taxprocl\yelp2018\A2-V1-tempuser0.15\seed0,,042a742474af5563ebb643f9237a4211d7364e105bb116511e0a3ccd6b47320f,,,,,,,1f975d3c3ecb0cc500a6efaf3b0a8af84b85d304230c6d2771ead7ae75fe3dfa,"N/A (superseded fix, see ESM S26)",validation Recall@20 Overall,once after loading best validation checkpoint,53,3096.999318,0.125,0.15,0.2,20,taxonomy,false,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V1-tempuser0.15|seed1,TaxPro-CL,yelp2018,V1-tempuser0.15,1,completed,log\p0\taxprocl\yelp2018\A2-V1-tempuser0.15\seed1,,042a742474af5563ebb643f9237a4211d7364e105bb116511e0a3ccd6b47320f,,,,,,,d35fc31659ebad9148e70fc0bab11061232ebed67635c071b1167d771ffee0b4,"N/A (superseded fix, see ESM S26)",validation Recall@20 Overall,once after loading best validation checkpoint,51,2940.847001,0.125,0.15,0.2,20,taxonomy,false,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V2-tempuser0.15|seed42,TaxPro-CL,yelp2018,V2-tempuser0.15,42,completed,log\p0\taxprocl\yelp2018\A2-V2-tempuser0.15\seed42,,60bb7c2f968c24ad92c5bb7775aeee6bee479b0340b1ff5048f3d9f9d90f9951,,,,,,,bdec4bfd0dd143028000f83d30d4c254738b62a10649b504c9b9690a96b9c418,"N/A (superseded fix, see ESM S26)",validation Recall@20 Overall,once after loading best validation checkpoint,51,2898.361475,0.125,0.15,0.2,20,random,true,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V2-tempuser0.15|seed0,TaxPro-CL,yelp2018,V2-tempuser0.15,0,completed,log\p0\taxprocl\yelp2018\A2-V2-tempuser0.15\seed0,,60bb7c2f968c24ad92c5bb7775aeee6bee479b0340b1ff5048f3d9f9d90f9951,,,,,,,8d8fd121d715548354e8e2f266c2fd62460f5e95d561fd633d8d605541e6ea8d,"N/A (superseded fix, see ESM S26)",validation Recall@20 Overall,once after loading best validation checkpoint,53,3045.868954,0.125,0.15,0.2,20,random,true,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V2-tempuser0.15|seed1,TaxPro-CL,yelp2018,V2-tempuser0.15,1,completed,log\p0\taxprocl\yelp2018\A2-V2-tempuser0.15\seed1,,60bb7c2f968c24ad92c5bb7775aeee6bee479b0340b1ff5048f3d9f9d90f9951,,,,,,,04a8afa57c5d6247f4260fd6d6e0026785e88cf1f68af81a95074748f66b727f,"N/A (superseded fix, see ESM S26)",validation Recall@20 Overall,once after loading best validation checkpoint,52,2970.747516,0.125,0.15,0.2,20,random,true,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V3-tempuser0.15|seed42,TaxPro-CL,yelp2018,V3-tempuser0.15,42,completed,log\p0\taxprocl\yelp2018\A2-V3-tempuser0.15\seed42,,017433e8aed17460d3f01bbf47b935e694bd28e7b540ab0fe31c661886bcde6d,,,,,,,50134484e054e7d105315f555e55136c32b7b54fee39c1df4890d5d398b0a98c,"NO (separately trained, but temperature_user now matches main config)",validation Recall@20 Overall,once after loading best validation checkpoint,53,3100.249964,0.125,0.15,0.2,20,taxonomy,true,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V3-tempuser0.15|seed0,TaxPro-CL,yelp2018,V3-tempuser0.15,0,completed,log\p0\taxprocl\yelp2018\A2-V3-tempuser0.15\seed0,,017433e8aed17460d3f01bbf47b935e694bd28e7b540ab0fe31c661886bcde6d,,,,,,,661b37f607bdfaf6fee71dab92bf191f4a3996b47d1eb92d6dbde95ecf79f9da,"NO (separately trained, but temperature_user now matches main config)",validation Recall@20 Overall,once after loading best validation checkpoint,53,3104.125706,0.125,0.15,0.2,20,taxonomy,true,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
TaxPro-CL|yelp2018|V3-tempuser0.15|seed1,TaxPro-CL,yelp2018,V3-tempuser0.15,1,completed,log\p0\taxprocl\yelp2018\A2-V3-tempuser0.15\seed1,,017433e8aed17460d3f01bbf47b935e694bd28e7b540ab0fe31c661886bcde6d,,,,,,,d3e5b5727dbc7e0e0819a903a177d5512a30e317b0f88687d79e4830625986f9,"NO (separately trained, but temperature_user now matches main config)",validation Recall@20 Overall,once after loading best validation checkpoint,51,2949.084053,0.125,0.15,0.2,20,taxonomy,true,no_merge,"Table 8 (factorial); Table 9; Figure 3; Online Resource 1 Tables S16/S20/S22 (Yelp2018 rows, tempuser0.15-corrected, supersedes original A2-V0..V3)"
